cgpa,backlog,semester,department,course_id,course_min_cgpa,course_max_backlog,eligible
6.2,4,8,Civil,CLOUD,6.5,1,0
6.66,0,7,Computer Science,AIML,7.5,0,0
6.66,0,7,Computer Science,DS,7.0,1,0
6.66,0,7,Computer Science,WEB,6.0,2,1
6.66,0,7,Computer Science,CYB,7.0,1,0
6.66,0,7,Computer Science,CLOUD,6.5,1,1
8.29,0,6,Mechanical,AIML,7.5,0,1
8.29,0,6,Mechanical,DS,7.0,1,1
8.29,0,6,Mechanical,WEB,6.0,2,1
8.29,0,6,Mechanical,CYB,7.0,1,1
8.29,0,6,Mechanical,CLOUD,6.5,1,1
8.41,1,8,Information Technology,AIML,7.5,0,0
8.41,1,8,Information Technology,DS,7.0,1,1
8.41,1,8,Information Technology,WEB,6.0,2,1
8.41,1,8,Information Technology,CYB,7.0,1,0
8.41,1,8,Information Technology,CLOUD,6.5,1,1
5.78,0,4,Computer Science,AIML,7.5,0,1
5.78,0,4,Computer Science,DS,7.0,1,0
5.78,0,4,Computer Science,WEB,6.0,2,0
5.78,0,4,Computer Science,CYB,7.0,1,0
5.78,0,4,Computer Science,CLOUD,6.5,1,0
6.63,0,8,Mechanical,AIML,7.5,0,0
6.63,0,8,Mechanical,DS,7.0,1,0
6.63,0,8,Mechanical,WEB,6.0,2,1
6.63,0,8,Mechanical,CYB,7.0,1,0
6.63,0,8,Mechanical,CLOUD,6.5,1,1
6.42,0,7,Mechanical,AIML,7.5,0,1
6.42,0,7,Mechanical,DS,7.0,1,0
6.42,0,7,Mechanical,WEB,6.0,2,1
6.42,0,7,Mechanical,CYB,7.0,1,0
6.42,0,7,Mechanical,CLOUD,6.5,1,0
5.66,3,4,Information Technology,AIML,7.5,0,0
5.66,3,4,Information Technology,DS,7.0,1,0
5.66,3,4,Information Technology,WEB,6.0,2,0
5.66,3,4,Information Technology,CYB,7.0,1,0
5.66,3,4,Information Technology,CLOUD,6.5,1,0
7.55,0,8,Computer Science,AIML,7.5,0,1
7.55,0,8,Computer Science,DS,7.0,1,1
7.55,0,8,Computer Science,WEB,6.0,2,1
7.55,0,8,Computer Science,CYB,7.0,1,1
7.55,0,8,Computer Science,CLOUD,6.5,1,1
6.19,3,6,Electronics,AIML,7.5,0,0
6.19,3,6,Electronics,DS,7.0,1,0
6.19,3,6,Electronics,WEB,6.0,2,0
6.19,3,6,Electronics,CYB,7.0,1,0
6.19,3,6,Electronics,CLOUD,6.5,1,0
7.51,1,4,Computer Science,AIML,7.5,0,0
7.51,1,4,Computer Science,DS,7.0,1,1
7.51,1,4,Computer Science,WEB,6.0,2,1
7.51,1,4,Computer Science,CYB,7.0,1,1
7.51,1,4,Computer Science,CLOUD,6.5,1,1
6.87,0,6,Information Technology,AIML,7.5,0,0
6.87,0,6,Information Technology,DS,7.0,1,0
6.87,0,6,Information Technology,WEB,6.0,2,1
6.87,0,6,Information Technology,CYB,7.0,1,0
6.87,0,6,Information Technology,CLOUD,6.5,1,1
5.35,1,3,Information Technology,AIML,7.5,0,0
5.35,1,3,Information Technology,DS,7.0,1,0
5.35,1,3,Information Technology,WEB,6.0,2,0
5.35,1,3,Information Technology,CYB,7.0,1,0
5.35,1,3,Information Technology,CLOUD,6.5,1,0
7.38,0,4,Information Technology,AIML,7.5,0,1
7.38,0,4,Information Technology,DS,7.0,1,1
7.38,0,4,Information Technology,WEB,6.0,2,1
7.38,0,4,Information Technology,CYB,7.0,1,1
7.38,0,4,Information Technology,CLOUD,6.5,1,1
6.58,1,3,Civil,AIML,7.5,0,0
6.58,1,3,Civil,DS,7.0,1,0
6.58,1,3,Civil,WEB,6.0,2,1
6.58,1,3,Civil,CYB,7.0,1,0
6.58,1,3,Civil,CLOUD,6.5,1,1
8.29,1,4,Information Technology,AIML,7.5,0,0
8.29,1,4,Information Technology,DS,7.0,1,1
8.29,1,4,Information Technology,WEB,6.0,2,1
8.29,1,4,Information Technology,CYB,7.0,1,1
8.29,1,4,Information Technology,CLOUD,6.5,1,1
5.11,0,4,Mechanical,AIML,7.5,0,0
5.11,0,4,Mechanical,DS,7.0,1,0
5.11,0,4,Mechanical,WEB,6.0,2,0
5.11,0,4,Mechanical,CYB,7.0,1,0
5.11,0,4,Mechanical,CLOUD,6.5,1,0
6.78,1,5,Electronics,AIML,7.5,0,0
6.78,1,5,Electronics,DS,7.0,1,0
6.78,1,5,Electronics,WEB,6.0,2,1
6.78,1,5,Electronics,CYB,7.0,1,0
6.78,1,5,Electronics,CLOUD,6.5,1,0
5.52,1,5,Mechanical,AIML,7.5,0,0
5.52,1,5,Mechanical,DS,7.0,1,0
5.52,1,5,Mechanical,WEB,6.0,2,0
5.52,1,5,Mechanical,CYB,7.0,1,0
5.52,1,5,Mechanical,CLOUD,6.5,1,0
5.44,0,8,Information Technology,AIML,7.5,0,0
5.44,0,8,Information Technology,DS,7.0,1,0
5.44,0,8,Information Technology,WEB,6.0,2,0
5.44,0,8,Information Technology,CYB,7.0,1,0
5.44,0,8,Information Technology,CLOUD,6.5,1,0
8.63,2,8,Civil,AIML,7.5,0,0
8.63,2,8,Civil,DS,7.0,1,0
8.63,2,8,Civil,WEB,6.0,2,1
8.63,2,8,Civil,CYB,7.0,1,0
8.63,2,8,Civil,CLOUD,6.5,1,0
5.02,1,8,Electronics,AIML,7.5,0,0
5.02,1,8,Electronics,DS,7.0,1,0
5.02,1,8,Electronics,WEB,6.0,2,0
5.02,1,8,Electronics,CYB,7.0,1,0
5.02,1,8,Electronics,CLOUD,6.5,1,0
5.38,0,4,Civil,AIML,7.5,0,0
5.38,0,4,Civil,DS,7.0,1,0
5.38,0,4,Civil,WEB,6.0,2,0
5.38,0,4,Civil,CYB,7.0,1,0
5.38,0,4,Civil,CLOUD,6.5,1,0
5.18,0,6,Information Technology,AIML,7.5,0,0
5.18,0,6,Information Technology,DS,7.0,1,0
5.18,0,6,Information Technology,WEB,6.0,2,0
5.18,0,6,Information Technology,CYB,7.0,1,0
5.18,0,6,Information Technology,CLOUD,6.5,1,0
7.12,2,4,Computer Science,AIML,7.5,0,0
7.12,2,4,Computer Science,DS,7.0,1,1
7.12,2,4,Computer Science,WEB,6.0,2,1
7.12,2,4,Computer Science,CYB,7.0,1,0
7.12,2,4,Computer Science,CLOUD,6.5,1,0
6.93,0,7,Mechanical,AIML,7.5,0,0
6.93,0,7,Mechanical,DS,7.0,1,0
6.93,0,7,Mechanical,WEB,6.0,2,1
6.93,0,7,Mechanical,CYB,7.0,1,0
6.93,0,7,Mechanical,CLOUD,6.5,1,1
6.87,0,4,Electronics,AIML,7.5,0,0
6.87,0,4,Electronics,DS,7.0,1,1
6.87,0,4,Electronics,WEB,6.0,2,1
6.87,0,4,Electronics,CYB,7.0,1,0
6.87,0,4,Electronics,CLOUD,6.5,1,1
4.89,0,3,Electronics,AIML,7.5,0,0
4.89,0,3,Electronics,DS,7.0,1,0
4.89,0,3,Electronics,WEB,6.0,2,0
4.89,0,3,Electronics,CYB,7.0,1,0
4.89,0,3,Electronics,CLOUD,6.5,1,0
6.71,0,3,Information Technology,AIML,7.5,0,0
6.71,0,3,Information Technology,DS,7.0,1,0
6.71,0,3,Information Technology,WEB,6.0,2,1
6.71,0,3,Information Technology,CYB,7.0,1,0
6.71,0,3,Information Technology,CLOUD,6.5,1,1
6.65,1,4,Mechanical,AIML,7.5,0,0
6.65,1,4,Mechanical,DS,7.0,1,0
6.65,1,4,Mechanical,WEB,6.0,2,1
6.65,1,4,Mechanical,CYB,7.0,1,0
6.65,1,4,Mechanical,CLOUD,6.5,1,1
8.15,0,6,Computer Science,AIML,7.5,0,1
8.15,0,6,Computer Science,DS,7.0,1,1
8.15,0,6,Computer Science,WEB,6.0,2,1
8.15,0,6,Computer Science,CYB,7.0,1,1
8.15,0,6,Computer Science,CLOUD,6.5,1,1
6.36,3,5,Civil,AIML,7.5,0,0
6.36,3,5,Civil,DS,7.0,1,0
6.36,3,5,Civil,WEB,6.0,2,0
6.36,3,5,Civil,CYB,7.0,1,0
6.36,3,5,Civil,CLOUD,6.5,1,0
7.51,3,5,Computer Science,AIML,7.5,0,0
7.51,3,5,Computer Science,DS,7.0,1,0
7.51,3,5,Computer Science,WEB,6.0,2,0
7.51,3,5,Computer Science,CYB,7.0,1,0
7.51,3,5,Computer Science,CLOUD,6.5,1,0
6.94,1,6,Civil,AIML,7.5,0,0
6.94,1,6,Civil,DS,7.0,1,0
6.94,1,6,Civil,WEB,6.0,2,1
6.94,1,6,Civil,CYB,7.0,1,0
6.94,1,6,Civil,CLOUD,6.5,1,1
4.85,0,5,Electronics,AIML,7.5,0,0
4.85,0,5,Electronics,DS,7.0,1,0
4.85,0,5,Electronics,WEB,6.0,2,0
4.85,0,5,Electronics,CYB,7.0,1,0
4.85,0,5,Electronics,CLOUD,6.5,1,0
6.93,1,4,Electronics,AIML,7.5,0,0
6.93,1,4,Electronics,DS,7.0,1,0
6.93,1,4,Electronics,WEB,6.0,2,1
6.93,1,4,Electronics,CYB,7.0,1,0
6.93,1,4,Electronics,CLOUD,6.5,1,1
6.8,1,3,Information Technology,AIML,7.5,0,0
6.8,1,3,Information Technology,DS,7.0,1,0
6.8,1,3,Information Technology,WEB,6.0,2,1
6.8,1,3,Information Technology,CYB,7.0,1,0
6.8,1,3,Information Technology,CLOUD,6.5,1,0
5.48,1,4,Electronics,AIML,7.5,0,0
5.48,1,4,Electronics,DS,7.0,1,0
5.48,1,4,Electronics,WEB,6.0,2,0
5.48,1,4,Electronics,CYB,7.0,1,0
5.48,1,4,Electronics,CLOUD,6.5,1,0
7.12,0,3,Civil,AIML,7.5,0,0
7.12,0,3,Civil,DS,7.0,1,1
7.12,0,3,Civil,WEB,6.0,2,1
7.12,0,3,Civil,CYB,7.0,1,1
7.12,0,3,Civil,CLOUD,6.5,1,1
5.01,1,7,Computer Science,AIML,7.5,0,0
5.01,1,7,Computer Science,DS,7.0,1,1
5.01,1,7,Computer Science,WEB,6.0,2,0
5.01,1,7,Computer Science,CYB,7.0,1,0
5.01,1,7,Computer Science,CLOUD,6.5,1,0
6.54,0,6,Computer Science,AIML,7.5,0,1
6.54,0,6,Computer Science,DS,7.0,1,0
6.54,0,6,Computer Science,WEB,6.0,2,1
6.54,0,6,Computer Science,CYB,7.0,1,0
6.54,0,6,Computer Science,CLOUD,6.5,1,1
6.99,0,5,Information Technology,AIML,7.5,0,0
6.99,0,5,Information Technology,DS,7.0,1,0
6.99,0,5,Information Technology,WEB,6.0,2,1
6.99,0,5,Information Technology,CYB,7.0,1,0
6.99,0,5,Information Technology,CLOUD,6.5,1,1
6.41,2,3,Electronics,AIML,7.5,0,0
6.41,2,3,Electronics,DS,7.0,1,0
6.41,2,3,Electronics,WEB,6.0,2,1
6.41,2,3,Electronics,CYB,7.0,1,0
6.41,2,3,Electronics,CLOUD,6.5,1,0
8.81,1,7,Computer Science,AIML,7.5,0,0
8.81,1,7,Computer Science,DS,7.0,1,1
8.81,1,7,Computer Science,WEB,6.0,2,1
8.81,1,7,Computer Science,CYB,7.0,1,1
8.81,1,7,Computer Science,CLOUD,6.5,1,1
8.28,2,5,Civil,AIML,7.5,0,0
8.28,2,5,Civil,DS,7.0,1,0
8.28,2,5,Civil,WEB,6.0,2,1
8.28,2,5,Civil,CYB,7.0,1,0
8.28,2,5,Civil,CLOUD,6.5,1,0
8.62,1,5,Civil,AIML,7.5,0,0
8.62,1,5,Civil,DS,7.0,1,1
8.62,1,5,Civil,WEB,6.0,2,1
8.62,1,5,Civil,CYB,7.0,1,1
8.62,1,5,Civil,CLOUD,6.5,1,1
6.72,0,3,Computer Science,AIML,7.5,0,0
6.72,0,3,Computer Science,DS,7.0,1,0
6.72,0,3,Computer Science,WEB,6.0,2,1
6.72,0,3,Computer Science,CYB,7.0,1,0
6.72,0,3,Computer Science,CLOUD,6.5,1,1
8.04,0,7,Electronics,AIML,7.5,0,1
8.04,0,7,Electronics,DS,7.0,1,1
8.04,0,7,Electronics,WEB,6.0,2,1
8.04,0,7,Electronics,CYB,7.0,1,1
8.04,0,7,Electronics,CLOUD,6.5,1,1
7.84,0,8,Civil,AIML,7.5,0,0
7.84,0,8,Civil,DS,7.0,1,1
7.84,0,8,Civil,WEB,6.0,2,1
7.84,0,8,Civil,CYB,7.0,1,1
7.84,0,8,Civil,CLOUD,6.5,1,1
8.96,0,7,Information Technology,AIML,7.5,0,0
8.96,0,7,Information Technology,DS,7.0,1,1
8.96,0,7,Information Technology,WEB,6.0,2,1
8.96,0,7,Information Technology,CYB,7.0,1,1
8.96,0,7,Information Technology,CLOUD,6.5,1,1
7.65,0,3,Mechanical,AIML,7.5,0,1
7.65,0,3,Mechanical,DS,7.0,1,1
7.65,0,3,Mechanical,WEB,6.0,2,1
7.65,0,3,Mechanical,CYB,7.0,1,1
7.65,0,3,Mechanical,CLOUD,6.5,1,1
5.63,0,6,Information Technology,AIML,7.5,0,0
5.63,0,6,Information Technology,DS,7.0,1,0
5.63,0,6,Information Technology,WEB,6.0,2,0
5.63,0,6,Information Technology,CYB,7.0,1,0
5.63,0,6,Information Technology,CLOUD,6.5,1,0
8.71,3,5,Electronics,AIML,7.5,0,0
8.71,3,5,Electronics,DS,7.0,1,0
8.71,3,5,Electronics,WEB,6.0,2,0
8.71,3,5,Electronics,CYB,7.0,1,0
8.71,3,5,Electronics,CLOUD,6.5,1,0
5.43,2,8,Electronics,AIML,7.5,0,0
5.43,2,8,Electronics,DS,7.0,1,0
5.43,2,8,Electronics,WEB,6.0,2,0
5.43,2,8,Electronics,CYB,7.0,1,0
5.43,2,8,Electronics,CLOUD,6.5,1,0
8.06,0,3,Computer Science,AIML,7.5,0,1
8.06,0,3,Computer Science,DS,7.0,1,1
8.06,0,3,Computer Science,WEB,6.0,2,1
8.06,0,3,Computer Science,CYB,7.0,1,1
8.06,0,3,Computer Science,CLOUD,6.5,1,1
6.14,2,4,Electronics,AIML,7.5,0,0
6.14,2,4,Electronics,DS,7.0,1,0
6.14,2,4,Electronics,WEB,6.0,2,1
6.14,2,4,Electronics,CYB,7.0,1,0
6.14,2,4,Electronics,CLOUD,6.5,1,0
6.46,0,3,Mechanical,AIML,7.5,0,0
6.46,0,3,Mechanical,DS,7.0,1,0
6.46,0,3,Mechanical,WEB,6.0,2,1
6.46,0,3,Mechanical,CYB,7.0,1,0
6.46,0,3,Mechanical,CLOUD,6.5,1,0
6.14,2,5,Civil,AIML,7.5,0,0
6.14,2,5,Civil,DS,7.0,1,0
6.14,2,5,Civil,WEB,6.0,2,1
6.14,2,5,Civil,CYB,7.0,1,0
6.14,2,5,Civil,CLOUD,6.5,1,0
6.19,0,4,Civil,AIML,7.5,0,0
6.19,0,4,Civil,DS,7.0,1,0
6.19,0,4,Civil,WEB,6.0,2,1
6.19,0,4,Civil,CYB,7.0,1,0
6.19,0,4,Civil,CLOUD,6.5,1,0
7.81,1,8,Civil,AIML,7.5,0,0
7.81,1,8,Civil,DS,7.0,1,1
7.81,1,8,Civil,WEB,6.0,2,1
7.81,1,8,Civil,CYB,7.0,1,1
7.81,1,8,Civil,CLOUD,6.5,1,1
5.9,2,4,Computer Science,AIML,7.5,0,0
5.9,2,4,Computer Science,DS,7.0,1,0
5.9,2,4,Computer Science,WEB,6.0,2,0
5.9,2,4,Computer Science,CYB,7.0,1,0
5.9,2,4,Computer Science,CLOUD,6.5,1,0
6.41,0,3,Civil,AIML,7.5,0,0
6.41,0,3,Civil,DS,7.0,1,0
6.41,0,3,Civil,WEB,6.0,2,1
6.41,0,3,Civil,CYB,7.0,1,0
6.41,0,3,Civil,CLOUD,6.5,1,0
8.15,1,5,Mechanical,AIML,7.5,0,0
8.15,1,5,Mechanical,DS,7.0,1,0
8.15,1,5,Mechanical,WEB,6.0,2,1
8.15,1,5,Mechanical,CYB,7.0,1,0
8.15,1,5,Mechanical,CLOUD,6.5,1,1
7.17,0,6,Computer Science,AIML,7.5,0,1
7.17,0,6,Computer Science,DS,7.0,1,1
7.17,0,6,Computer Science,WEB,6.0,2,1
7.17,0,6,Computer Science,CYB,7.0,1,1
7.17,0,6,Computer Science,CLOUD,6.5,1,1
8.52,0,3,Information Technology,AIML,7.5,0,1
8.52,0,3,Information Technology,DS,7.0,1,1
8.52,0,3,Information Technology,WEB,6.0,2,1
8.52,0,3,Information Technology,CYB,7.0,1,1
8.52,0,3,Information Technology,CLOUD,6.5,1,1
5.97,1,7,Civil,AIML,7.5,0,0
5.97,1,7,Civil,DS,7.0,1,0
5.97,1,7,Civil,WEB,6.0,2,0
5.97,1,7,Civil,CYB,7.0,1,0
5.97,1,7,Civil,CLOUD,6.5,1,0
7.54,0,6,Electronics,AIML,7.5,0,1
7.54,0,6,Electronics,DS,7.0,1,1
7.54,0,6,Electronics,WEB,6.0,2,1
7.54,0,6,Electronics,CYB,7.0,1,1
7.54,0,6,Electronics,CLOUD,6.5,1,1
5.45,0,7,Mechanical,AIML,7.5,0,0
5.45,0,7,Mechanical,DS,7.0,1,0
5.45,0,7,Mechanical,WEB,6.0,2,0
5.45,0,7,Mechanical,CYB,7.0,1,0
5.45,0,7,Mechanical,CLOUD,6.5,1,0
7.28,0,7,Computer Science,AIML,7.5,0,1
7.28,0,7,Computer Science,DS,7.0,1,1
7.28,0,7,Computer Science,WEB,6.0,2,1
7.28,0,7,Computer Science,CYB,7.0,1,1
7.28,0,7,Computer Science,CLOUD,6.5,1,1
7.82,1,3,Information Technology,AIML,7.5,0,0
7.82,1,3,Information Technology,DS,7.0,1,1
7.82,1,3,Information Technology,WEB,6.0,2,1
7.82,1,3,Information Technology,CYB,7.0,1,1
7.82,1,3,Information Technology,CLOUD,6.5,1,1
6.68,0,6,Civil,AIML,7.5,0,0
6.68,0,6,Civil,DS,7.0,1,0
6.68,0,6,Civil,WEB,6.0,2,1
6.68,0,6,Civil,CYB,7.0,1,0
6.68,0,6,Civil,CLOUD,6.5,1,1
8.06,2,5,Mechanical,AIML,7.5,0,0
8.06,2,5,Mechanical,DS,7.0,1,0
8.06,2,5,Mechanical,WEB,6.0,2,1
8.06,2,5,Mechanical,CYB,7.0,1,0
8.06,2,5,Mechanical,CLOUD,6.5,1,0
8.94,0,4,Computer Science,AIML,7.5,0,0
8.94,0,4,Computer Science,DS,7.0,1,1
8.94,0,4,Computer Science,WEB,6.0,2,1
8.94,0,4,Computer Science,CYB,7.0,1,1
8.94,0,4,Computer Science,CLOUD,6.5,1,1
9.07,1,6,Mechanical,AIML,7.5,0,0
9.07,1,6,Mechanical,DS,7.0,1,1
9.07,1,6,Mechanical,WEB,6.0,2,1
9.07,1,6,Mechanical,CYB,7.0,1,1
9.07,1,6,Mechanical,CLOUD,6.5,1,1
7.89,0,8,Civil,AIML,7.5,0,1
7.89,0,8,Civil,DS,7.0,1,1
7.89,0,8,Civil,WEB,6.0,2,1
7.89,0,8,Civil,CYB,7.0,1,1
7.89,0,8,Civil,CLOUD,6.5,1,1
5.98,0,6,Civil,AIML,7.5,0,0
5.98,0,6,Civil,DS,7.0,1,0
5.98,0,6,Civil,WEB,6.0,2,0
5.98,0,6,Civil,CYB,7.0,1,0
5.98,0,6,Civil,CLOUD,6.5,1,0
7.21,2,3,Civil,AIML,7.5,0,0
7.21,2,3,Civil,DS,7.0,1,0
7.21,2,3,Civil,WEB,6.0,2,1
7.21,2,3,Civil,CYB,7.0,1,0
7.21,2,3,Civil,CLOUD,6.5,1,0
8.53,0,3,Computer Science,AIML,7.5,0,1
8.53,0,3,Computer Science,DS,7.0,1,1
8.53,0,3,Computer Science,WEB,6.0,2,1
8.53,0,3,Computer Science,CYB,7.0,1,1
8.53,0,3,Computer Science,CLOUD,6.5,1,1
6.82,0,6,Computer Science,AIML,7.5,0,0
6.82,0,6,Computer Science,DS,7.0,1,0
6.82,0,6,Computer Science,WEB,6.0,2,1
6.82,0,6,Computer Science,CYB,7.0,1,0
6.82,0,6,Computer Science,CLOUD,6.5,1,1
9.25,0,6,Civil,AIML,7.5,0,0
9.25,0,6,Civil,DS,7.0,1,1
9.25,0,6,Civil,WEB,6.0,2,1
9.25,0,6,Civil,CYB,7.0,1,1
9.25,0,6,Civil,CLOUD,6.5,1,1
7.43,0,6,Computer Science,AIML,7.5,0,0
7.43,0,6,Computer Science,DS,7.0,1,1
7.43,0,6,Computer Science,WEB,6.0,2,1
7.43,0,6,Computer Science,CYB,7.0,1,1
7.43,0,6,Computer Science,CLOUD,6.5,1,1
5.34,0,7,Computer Science,AIML,7.5,0,0
5.34,0,7,Computer Science,DS,7.0,1,0
5.34,0,7,Computer Science,WEB,6.0,2,0
5.34,0,7,Computer Science,CYB,7.0,1,0
5.34,0,7,Computer Science,CLOUD,6.5,1,0
6.81,0,6,Civil,AIML,7.5,0,0
6.81,0,6,Civil,DS,7.0,1,0
6.81,0,6,Civil,WEB,6.0,2,1
6.81,0,6,Civil,CYB,7.0,1,0
6.81,0,6,Civil,CLOUD,6.5,1,1
4.84,4,5,Electronics,AIML,7.5,0,0
4.84,4,5,Electronics,DS,7.0,1,0
4.84,4,5,Electronics,WEB,6.0,2,0
4.84,4,5,Electronics,CYB,7.0,1,0
4.84,4,5,Electronics,CLOUD,6.5,1,0
7.99,2,7,Electronics,AIML,7.5,0,0
7.99,2,7,Electronics,DS,7.0,1,0
7.99,2,7,Electronics,WEB,6.0,2,1
7.99,2,7,Electronics,CYB,7.0,1,0
7.99,2,7,Electronics,CLOUD,6.5,1,0
6.57,0,6,Civil,AIML,7.5,0,0
6.57,0,6,Civil,DS,7.0,1,0
6.57,0,6,Civil,WEB,6.0,2,1
6.57,0,6,Civil,CYB,7.0,1,0
6.57,0,6,Civil,CLOUD,6.5,1,0
9.36,0,7,Computer Science,AIML,7.5,0,1
9.36,0,7,Computer Science,DS,7.0,1,1
9.36,0,7,Computer Science,WEB,6.0,2,1
9.36,0,7,Computer Science,CYB,7.0,1,1
9.36,0,7,Computer Science,CLOUD,6.5,1,1
8.34,1,5,Electronics,AIML,7.5,0,0
8.34,1,5,Electronics,DS,7.0,1,1
8.34,1,5,Electronics,WEB,6.0,2,1
8.34,1,5,Electronics,CYB,7.0,1,1
8.34,1,5,Electronics,CLOUD,6.5,1,1
7.63,1,4,Civil,AIML,7.5,0,0
7.63,1,4,Civil,DS,7.0,1,1
7.63,1,4,Civil,WEB,6.0,2,1
7.63,1,4,Civil,CYB,7.0,1,1
7.63,1,4,Civil,CLOUD,6.5,1,1
7.19,0,4,Civil,AIML,7.5,0,0
7.19,0,4,Civil,DS,7.0,1,1
7.19,0,4,Civil,WEB,6.0,2,1
7.19,0,4,Civil,CYB,7.0,1,0
7.19,0,4,Civil,CLOUD,6.5,1,1
8.86,3,4,Mechanical,AIML,7.5,0,0
8.86,3,4,Mechanical,DS,7.0,1,0
8.86,3,4,Mechanical,WEB,6.0,2,0
8.86,3,4,Mechanical,CYB,7.0,1,0
8.86,3,4,Mechanical,CLOUD,6.5,1,0
7.02,0,6,Information Technology,AIML,7.5,0,0
7.02,0,6,Information Technology,DS,7.0,1,1
7.02,0,6,Information Technology,WEB,6.0,2,1
7.02,0,6,Information Technology,CYB,7.0,1,1
7.02,0,6,Information Technology,CLOUD,6.5,1,1
4.8,0,3,Electronics,AIML,7.5,0,0
4.8,0,3,Electronics,DS,7.0,1,0
4.8,0,3,Electronics,WEB,6.0,2,0
4.8,0,3,Electronics,CYB,7.0,1,0
4.8,0,3,Electronics,CLOUD,6.5,1,0
7.59,1,6,Mechanical,AIML,7.5,0,0
7.59,1,6,Mechanical,DS,7.0,1,1
7.59,1,6,Mechanical,WEB,6.0,2,1
7.59,1,6,Mechanical,CYB,7.0,1,1
7.59,1,6,Mechanical,CLOUD,6.5,1,1
5.52,2,6,Electronics,AIML,7.5,0,0
5.52,2,6,Electronics,DS,7.0,1,0
5.52,2,6,Electronics,WEB,6.0,2,0
5.52,2,6,Electronics,CYB,7.0,1,0
5.52,2,6,Electronics,CLOUD,6.5,1,0
7.14,0,6,Mechanical,AIML,7.5,0,0
7.14,0,6,Mechanical,DS,7.0,1,1
7.14,0,6,Mechanical,WEB,6.0,2,1
7.14,0,6,Mechanical,CYB,7.0,1,1
7.14,0,6,Mechanical,CLOUD,6.5,1,1
9.81,1,8,Electronics,AIML,7.5,0,0
9.81,1,8,Electronics,DS,7.0,1,1
9.81,1,8,Electronics,WEB,6.0,2,1
9.81,1,8,Electronics,CYB,7.0,1,1
9.81,1,8,Electronics,CLOUD,6.5,1,1
7.74,0,5,Computer Science,AIML,7.5,0,1
7.74,0,5,Computer Science,DS,7.0,1,1
7.74,0,5,Computer Science,WEB,6.0,2,1
7.74,0,5,Computer Science,CYB,7.0,1,1
7.74,0,5,Computer Science,CLOUD,6.5,1,1
5.75,0,8,Information Technology,AIML,7.5,0,0
5.75,0,8,Information Technology,DS,7.0,1,0
5.75,0,8,Information Technology,WEB,6.0,2,0
5.75,0,8,Information Technology,CYB,7.0,1,0
5.75,0,8,Information Technology,CLOUD,6.5,1,0
7.4,2,8,Information Technology,AIML,7.5,0,0
7.4,2,8,Information Technology,DS,7.0,1,0
7.4,2,8,Information Technology,WEB,6.0,2,0
7.4,2,8,Information Technology,CYB,7.0,1,0
7.4,2,8,Information Technology,CLOUD,6.5,1,0
7.49,1,6,Computer Science,AIML,7.5,0,0
7.49,1,6,Computer Science,DS,7.0,1,1
7.49,1,6,Computer Science,WEB,6.0,2,1
7.49,1,6,Computer Science,CYB,7.0,1,1
7.49,1,6,Computer Science,CLOUD,6.5,1,1
7.0,1,7,Computer Science,AIML,7.5,0,0
7.0,1,7,Computer Science,DS,7.0,1,0
7.0,1,7,Computer Science,WEB,6.0,2,1
7.0,1,7,Computer Science,CYB,7.0,1,1
7.0,1,7,Computer Science,CLOUD,6.5,1,1
7.36,2,3,Computer Science,AIML,7.5,0,1
7.36,2,3,Computer Science,DS,7.0,1,0
7.36,2,3,Computer Science,WEB,6.0,2,1
7.36,2,3,Computer Science,CYB,7.0,1,0
7.36,2,3,Computer Science,CLOUD,6.5,1,0
5.43,2,8,Civil,AIML,7.5,0,0
5.43,2,8,Civil,DS,7.0,1,0
5.43,2,8,Civil,WEB,6.0,2,0
5.43,2,8,Civil,CYB,7.0,1,0
5.43,2,8,Civil,CLOUD,6.5,1,0
7.25,1,4,Electronics,AIML,7.5,0,0
7.25,1,4,Electronics,DS,7.0,1,1
7.25,1,4,Electronics,WEB,6.0,2,1
7.25,1,4,Electronics,CYB,7.0,1,0
7.25,1,4,Electronics,CLOUD,6.5,1,1
9.23,0,8,Electronics,AIML,7.5,0,1
9.23,0,8,Electronics,DS,7.0,1,1
9.23,0,8,Electronics,WEB,6.0,2,1
9.23,0,8,Electronics,CYB,7.0,1,1
9.23,0,8,Electronics,CLOUD,6.5,1,1
7.2,0,3,Mechanical,AIML,7.5,0,0
7.2,0,3,Mechanical,DS,7.0,1,1
7.2,0,3,Mechanical,WEB,6.0,2,1
7.2,0,3,Mechanical,CYB,7.0,1,1
7.2,0,3,Mechanical,CLOUD,6.5,1,1
7.31,0,3,Mechanical,AIML,7.5,0,0
7.31,0,3,Mechanical,DS,7.0,1,1
7.31,0,3,Mechanical,WEB,6.0,2,1
7.31,0,3,Mechanical,CYB,7.0,1,1
7.31,0,3,Mechanical,CLOUD,6.5,1,1
7.4,2,8,Mechanical,AIML,7.5,0,1
7.4,2,8,Mechanical,DS,7.0,1,0
7.4,2,8,Mechanical,WEB,6.0,2,1
7.4,2,8,Mechanical,CYB,7.0,1,0
7.4,2,8,Mechanical,CLOUD,6.5,1,0
5.37,1,3,Mechanical,AIML,7.5,0,0
5.37,1,3,Mechanical,DS,7.0,1,0
5.37,1,3,Mechanical,WEB,6.0,2,0
5.37,1,3,Mechanical,CYB,7.0,1,1
5.37,1,3,Mechanical,CLOUD,6.5,1,1
